出発駅,出発路線,到着駅,到着路線,最短営業キロ,運賃_きっぷ,運賃_IC
南千住,日比谷線,六本木,日比谷線,11.8,260,252
南千住,日比谷線,広尾,日比谷線,13.5,260,252
南千住,日比谷線,恵比寿,日比谷線,15.0,260,252
南千住,日比谷線,中目黒,日比谷線,16.0,260,252
南千住,日比谷線,中野,東西線,17.5,260,252
南千住,日比谷線,落合,東西線,15.5,260,252
南千住,日比谷線,高田馬場,東西線,13.6,260,252
南千住,日比谷線,早稲田,東西線,11.9,260,252
南千住,日比谷線,神楽坂,東西線,10.7,210,209
南千住,日比谷線,飯田橋,東西線/有楽町線/南北線,9.5,210,209
南千住,日比谷線,九段下,東西線/半蔵門線,8.8,210,209
南千住,日比谷線,竹橋,東西線,7.8,210,209
南千住,日比谷線,門前仲町,東西線,8.9,210,209
南千住,日比谷線,木場,東西線,10.0,210,209
南千住,日比谷線,東陽町,東西線,10.9,210,209
南千住,日比谷線,南砂町,東西線,12.1,260,252
南千住,日比谷線,西葛西,東西線,14.8,260,252
南千住,日比谷線,葛西,東西線,16.0,260,252
南千住,日比谷線,浦安,東西線,17.9,260,252
南千住,日比谷線,南行徳,東西線,19.1,300,293
南千住,日比谷線,行徳,東西線,20.6,300,293
南千住,日比谷線,妙典,東西線,21.9,300,293
南千住,日比谷線,原木中山,東西線,24.0,300,293
南千住,日比谷線,西船橋,東西線,25.9,300,293
南千住,日比谷線,北綾瀬,千代田線,6.7,210,209
南千住,日比谷線,綾瀬,千代田線,4.6,180,178
南千住,日比谷線,町屋,千代田線,4.7,180,178
南千住,日比谷線,西日暮里,千代田線,6.4,210,209
南千住,日比谷線,千駄木,千代田線,7.3,210,209
南千住,日比谷線,根津,千代田線,8.3,210,209
南千住,日比谷線,湯島,千代田線,8.9,210,209
南千住,日比谷線,二重橋前,千代田線,7.5,210,209
南千住,日比谷線,赤坂,千代田線,10.6,210,209
南千住,日比谷線,乃木坂,千代田線,11.7,260,252
南千住,日比谷線,明治神宮前,千代田線/副都心線,13.7,260,252
南千住,日比谷線,代々木公園,千代田線,14.9,260,252
南千住,日比谷線,代々木上原,千代田線,15.9,260,252
南千住,日比谷線,和光市,有楽町線,25.9,300,293
南千住,日比谷線,地下鉄成増,有楽町線,23.7,300,293
南千住,日比谷線,地下鉄赤塚,有楽町線,22.3,300,293
南千住,日比谷線,平和台,有楽町線,20.5,300,293
南千住,日比谷線,氷川台,有楽町線,19.1,300,293
南千住,日比谷線,小竹向原,有楽町線/副都心線,17.6,260,252
南千住,日比谷線,千川,有楽町線/副都心線,16.6,260,252
南千住,日比谷線,要町,有楽町線/副都心線,15.6,260,252
南千住,日比谷線,東池袋,有楽町線,13.5,260,252
南千住,日比谷線,護国寺,有楽町線,12.4,260,252
南千住,日比谷線,江戸川橋,有楽町線,11.1,260,252
南千住,日比谷線,市ケ谷,有楽町線/南北線,10.6,210,209
南千住,日比谷線,麴町,有楽町線,11.0,210,209
南千住,日比谷線,桜田門,有楽町線,9.2,210,209
南千住,日比谷線,月島,有楽町線,9.9,210,209
南千住,日比谷線,豊洲,有楽町線,11.3,260,252
南千住,日比谷線,辰巳,有楽町線,13.0,260,252
南千住,日比谷線,新木場,有楽町線,14.5,260,252
南千住,日比谷線,半蔵門,半蔵門線,10.4,210,209
南千住,日比谷線,神保町,半蔵門線,8.5,210,209
南千住,日比谷線,清澄白河,半蔵門線,7.9,210,209
南千住,日比谷線,住吉,半蔵門線,9.8,210,209
南千住,日比谷線,錦糸町,半蔵門線,10.8,210,209
南千住,日比谷線,押上,半蔵門線,12.2,260,252
南千住,日比谷線,目黒,南北線,15.5,260,252
南千住,日比谷線,白金台,南北線,14.2,260,252
南千住,日比谷線,白金高輪,南北線,13.2,260,252
南千住,日比谷線,麻布十番,南北線,11.9,260,252
南千住,日比谷線,六本木一丁目,南北線,10.7,210,209
南千住,日比谷線,東大前,南北線,11.4,260,252
南千住,日比谷線,本駒込,南北線,12.3,260,252
南千住,日比谷線,駒込,南北線,13.7,260,252
南千住,日比谷線,西ケ原,南北線,15.1,260,252
南千住,日比谷線,王子,南北線,16.1,260,252
南千住,日比谷線,王子神谷,南北線,17.3,260,252
南千住,日比谷線,志茂,南北線,18.9,260,252
南千住,日比谷線,赤羽岩淵,南北線,20.0,300,293
南千住,日比谷線,雑司が谷,副都心線,16.2,260,252
南千住,日比谷線,西早稲田,副都心線,16.0,260,252
南千住,日比谷線,東新宿,副都心線,15.1,260,252
南千住,日比谷線,北参道,副都心線,14.9,260,252
三ノ輪,日比谷線,入谷,日比谷線,1.2,180,178
三ノ輪,日比谷線,秋葉原,日比谷線,3.9,180,178
三ノ輪,日比谷線,小伝馬町,日比谷線,4.8,180,178
三ノ輪,日比谷線,人形町/水天宮前,日比谷線/半蔵門線,5.4,180,178
三ノ輪,日比谷線,茅場町,日比谷線/東西線,6.3,210,209
三ノ輪,日比谷線,八丁堀,日比谷線,6.8,210,209
三ノ輪,日比谷線,築地/新富町,日比谷線/有楽町線,7.8,210,209
三ノ輪,日比谷線,東銀座,日比谷線,7.7,210,209
三ノ輪,日比谷線,日比谷/有楽町,日比谷線/千代田線/有楽町線,7.4,210,209
三ノ輪,日比谷線,神谷町,日比谷線,9.5,210,209
三ノ輪,日比谷線,六本木,日比谷線,11.0,210,209
三ノ輪,日比谷線,広尾,日比谷線,12.7,260,252
三ノ輪,日比谷線,恵比寿,日比谷線,14.2,260,252
三ノ輪,日比谷線,中目黒,日比谷線,15.2,260,252
三ノ輪,日比谷線,中野,東西線,16.7,260,252
三ノ輪,日比谷線,落合,東西線,14.7,260,252
三ノ輪,日比谷線,高田馬場,東西線,12.8,260,252
三ノ輪,日比谷線,早稲田,東西線,11.1,260,252
三ノ輪,日比谷線,神楽坂,東西線,9.9,210,209
三ノ輪,日比谷線,飯田橋,東西線/有楽町線/南北線,8.7,210,209
三ノ輪,日比谷線,九段下,東西線/半蔵門線,8.0,210,209
三ノ輪,日比谷線,竹橋,東西線,7.0,210,209
三ノ輪,日比谷線,門前仲町,東西線,8.1,210,209
三ノ輪,日比谷線,木場,東西線,9.2,210,209
三ノ輪,日比谷線,東陽町,東西線,10.1,210,209
三ノ輪,日比谷線,南砂町,東西線,11.3,260,252
三ノ輪,日比谷線,西葛西,東西線,14.0,260,252
三ノ輪,日比谷線,葛西,東西線,15.2,260,252
三ノ輪,日比谷線,浦安,東西線,17.1,260,252
三ノ輪,日比谷線,南行徳,東西線,18.3,260,252
三ノ輪,日比谷線,行徳,東西線,19.8,300,293
三ノ輪,日比谷線,妙典,東西線,21.1,300,293
三ノ輪,日比谷線,原木中山,東西線,23.2,300,293
三ノ輪,日比谷線,西船橋,東西線,25.1,300,293
三ノ輪,日比谷線,北綾瀬,千代田線,7.5,210,209
三ノ輪,日比谷線,綾瀬,千代田線,5.4,180,178
三ノ輪,日比谷線,町屋,千代田線,5.5,180,178
三ノ輪,日比谷線,西日暮里,千代田線,7.2,210,209
三ノ輪,日比谷線,千駄木,千代田線,8.1,210,209
三ノ輪,日比谷線,根津,千代田線,9.1,210,209
三ノ輪,日比谷線,湯島,千代田線,8.1,210,209
三ノ輪,日比谷線,二重橋前,千代田線,6.7,210,209
三ノ輪,日比谷線,赤坂,千代田線,9.8,210,209
三ノ輪,日比谷線,乃木坂,千代田線,10.9,210,209
三ノ輪,日比谷線,明治神宮前,千代田線/副都心線,12.9,260,252
三ノ輪,日比谷線,代々木公園,千代田線,14.1,260,252
三ノ輪,日比谷線,代々木上原,千代田線,15.1,260,252
三ノ輪,日比谷線,和光市,有楽町線,25.1,300,293
三ノ輪,日比谷線,地下鉄成増,有楽町線,22.9,300,293
三ノ輪,日比谷線,地下鉄赤塚,有楽町線,21.5,300,293
三ノ輪,日比谷線,平和台,有楽町線,19.7,300,293
三ノ輪,日比谷線,氷川台,有楽町線,18.3,260,252
三ノ輪,日比谷線,小竹向原,有楽町線/副都心線,16.8,260,252
三ノ輪,日比谷線,千川,有楽町線/副都心線,15.8,260,252
三ノ輪,日比谷線,要町,有楽町線/副都心線,14.8,260,252
三ノ輪,日比谷線,東池袋,有楽町線,12.7,260,252
三ノ輪,日比谷線,護国寺,有楽町線,11.6,260,252
三ノ輪,日比谷線,江戸川橋,有楽町線,10.3,210,209
三ノ輪,日比谷線,市ケ谷,有楽町線/南北線,9.8,210,209
三ノ輪,日比谷線,麴町,有楽町線,10.2,210,209
三ノ輪,日比谷線,桜田門,有楽町線,8.4,210,209
三ノ輪,日比谷線,月島,有楽町線,9.1,210,209
三ノ輪,日比谷線,豊洲,有楽町線,10.5,210,209
三ノ輪,日比谷線,辰巳,有楽町線,12.2,260,252
三ノ輪,日比谷線,新木場,有楽町線,13.7,260,252
三ノ輪,日比谷線,半蔵門,半蔵門線,9.6,210,209
三ノ輪,日比谷線,神保町,半蔵門線,7.7,210,209
三ノ輪,日比谷線,清澄白河,半蔵門線,7.1,210,209
三ノ輪,日比谷線,住吉,半蔵門線,9.0,210,209
三ノ輪,日比谷線,錦糸町,半蔵門線,10.0,210,209
三ノ輪,日比谷線,押上,半蔵門線,11.4,260,252
三ノ輪,日比谷線,目黒,南北線,14.7,260,252
三ノ輪,日比谷線,白金台,南北線,13.4,260,252
三ノ輪,日比谷線,白金高輪,南北線,12.4,260,252
三ノ輪,日比谷線,麻布十番,南北線,11.1,260,252
三ノ輪,日比谷線,六本木一丁目,南北線,9.9,210,209
三ノ輪,日比谷線,東大前,南北線,10.6,210,209
三ノ輪,日比谷線,本駒込,南北線,11.5,260,252
三ノ輪,日比谷線,駒込,南北線,12.9,260,252
三ノ輪,日比谷線,西ケ原,南北線,14.3,260,252
三ノ輪,日比谷線,王子,南北線,15.3,260,252
三ノ輪,日比谷線,王子神谷,南北線,16.5,260,252
三ノ輪,日比谷線,志茂,南北線,18.1,260,252
三ノ輪,日比谷線,赤羽岩淵,南北線,19.2,300,293
三ノ輪,日比谷線,雑司が谷,副都心線,15.4,260,252
三ノ輪,日比谷線,西早稲田,副都心線,15.2,260,252
三ノ輪,日比谷線,東新宿,副都心線,14.3,260,252
三ノ輪,日比谷線,北参道,副都心線,14.1,260,252
入谷,日比谷線,秋葉原,日比谷線,2.7,180,178
入谷,日比谷線,小伝馬町,日比谷線,3.6,180,178
入谷,日比谷線,人形町/水天宮前,日比谷線/半蔵門線,4.2,180,178
入谷,日比谷線,茅場町,日比谷線/東西線,5.1,180,178
入谷,日比谷線,八丁堀,日比谷線,5.6,180,178
入谷,日比谷線,築地/新富町,日比谷線/有楽町線,6.6,210,209
入谷,日比谷線,東銀座,日比谷線,6.5,210,209
入谷,日比谷線,日比谷/有楽町,日比谷線/千代田線/有楽町線,6.2,210,209
入谷,日比谷線,神谷町,日比谷線,8.3,210,209
入谷,日比谷線,六本木,日比谷線,9.8,210,209
入谷,日比谷線,広尾,日比谷線,11.5,260,252
入谷,日比谷線,恵比寿,日比谷線,13.0,260,252
入谷,日比谷線,中目黒,日比谷線,14.0,260,252
入谷,日比谷線,中野,東西線,15.5,260,252
入谷,日比谷線,落合,東西線,13.5,260,252
入谷,日比谷線,高田馬場,東西線,11.6,260,252
入谷,日比谷線,早稲田,東西線,9.9,210,209
入谷,日比谷線,神楽坂,東西線,8.7,210,209
入谷,日比谷線,飯田橋,東西線/有楽町線/南北線,7.5,210,209
入谷,日比谷線,九段下,東西線/半蔵門線,6.8,210,209
入谷,日比谷線,竹橋,東西線,5.8,180,178
入谷,日比谷線,門前仲町,東西線,6.9,210,209
入谷,日比谷線,木場,東西線,8.0,210,209
入谷,日比谷線,東陽町,東西線,8.9,210,209
入谷,日比谷線,南砂町,東西線,10.1,210,209
入谷,日比谷線,西葛西,東西線,12.8,260,252
入谷,日比谷線,葛西,東西線,14.0,260,252
入谷,日比谷線,浦安,東西線,15.9,260,252
入谷,日比谷線,南行徳,東西線,17.1,260,252
入谷,日比谷線,行徳,東西線,18.6,260,252
入谷,日比谷線,妙典,東西線,19.9,300,293
入谷,日比谷線,原木中山,東西線,22.0,300,293
入谷,日比谷線,西船橋,東西線,23.9,300,293
入谷,日比谷線,北綾瀬,千代田線,8.7,210,209
入谷,日比谷線,綾瀬,千代田線,6.6,210,209
入谷,日比谷線,町屋,千代田線,6.7,210,209
入谷,日比谷線,西日暮里,千代田線,8.4,210,209
入谷,日比谷線,千駄木,千代田線,9.1,210,209
入谷,日比谷線,根津,千代田線,8.1,210,209
入谷,日比谷線,湯島,千代田線,6.9,210,209
入谷,日比谷線,二重橋前,千代田線,5.5,180,178
入谷,日比谷線,赤坂,千代田線,8.6,210,209
入谷,日比谷線,乃木坂,千代田線,9.7,210,209
入谷,日比谷線,明治神宮前,千代田線/副都心線,11.7,260,252
入谷,日比谷線,代々木公園,千代田線,12.9,260,252
入谷,日比谷線,代々木上原,千代田線,13.9,260,252
入谷,日比谷線,和光市,有楽町線,23.9,300,293
入谷,日比谷線,地下鉄成増,有楽町線,21.7,300,293
入谷,日比谷線,地下鉄赤塚,有楽町線,20.3,300,293
入谷,日比谷線,平和台,有楽町線,18.5,260,252
入谷,日比谷線,氷川台,有楽町線,17.1,260,252
入谷,日比谷線,小竹向原,有楽町線/副都心線,15.6,260,252
入谷,日比谷線,千川,有楽町線/副都心線,14.6,260,252
入谷,日比谷線,要町,有楽町線/副都心線,13.6,260,252
入谷,日比谷線,東池袋,有楽町線,11.5,260,252
入谷,日比谷線,護国寺,有楽町線,10.4,210,209
入谷,日比谷線,江戸川橋,有楽町線,9.1,210,209
入谷,日比谷線,市ケ谷,有楽町線/南北線,8.6,210,209
入谷,日比谷線,麴町,有楽町線,9.0,210,209
入谷,日比谷線,桜田門,有楽町線,7.2,210,209
入谷,日比谷線,月島,有楽町線,7.9,210,209
入谷,日比谷線,豊洲,有楽町線,9.3,210,209
入谷,日比谷線,辰巳,有楽町線,11.0,210,209
入谷,日比谷線,新木場,有楽町線,12.5,260,252
入谷,日比谷線,半蔵門,半蔵門線,8.4,210,209
入谷,日比谷線,神保町,半蔵門線,6.5,210,209
入谷,日比谷線,清澄白河,半蔵門線,5.9,180,178
入谷,日比谷線,住吉,半蔵門線,7.8,210,209
入谷,日比谷線,錦糸町,半蔵門線,8.8,210,209
入谷,日比谷線,押上,半蔵門線,10.2,210,209
入谷,日比谷線,目黒,南北線,13.5,260,252
入谷,日比谷線,白金台,南北線,12.2,260,252
入谷,日比谷線,白金高輪,南北線,11.2,260,252
入谷,日比谷線,麻布十番,南北線,9.9,210,209
入谷,日比谷線,六本木一丁目,南北線,8.7,210,209
入谷,日比谷線,東大前,南北線,9.4,210,209
入谷,日比谷線,本駒込,南北線,10.3,210,209
入谷,日比谷線,駒込,南北線,11.7,260,252
入谷,日比谷線,西ケ原,南北線,13.1,260,252
入谷,日比谷線,王子,南北線,14.1,260,252
入谷,日比谷線,王子神谷,南北線,15.3,260,252
入谷,日比谷線,志茂,南北線,16.9,260,252
入谷,日比谷線,赤羽岩淵,南北線,18.0,260,252
入谷,日比谷線,雑司が谷,副都心線,14.2,260,252
入谷,日比谷線,西早稲田,副都心線,14.0,260,252
入谷,日比谷線,東新宿,副都心線,13.1,260,252
入谷,日比谷線,北参道,副都心線,12.9,260,252
秋葉原,日比谷線,小伝馬町,日比谷線,0.9,180,178
秋葉原,日比谷線,人形町/水天宮前,日比谷線/半蔵門線,1.5,180,178
秋葉原,日比谷線,茅場町,日比谷線/東西線,2.4,180,178
秋葉原,日比谷線,八丁堀,日比谷線,2.9,180,178
秋葉原,日比谷線,築地/新富町,日比谷線/有楽町線,3.9,180,178
秋葉原,日比谷線,東銀座,日比谷線,4.5,180,178
秋葉原,日比谷線,日比谷/有楽町,日比谷線/千代田線/有楽町線,4.7,180,178
秋葉原,日比谷線,神谷町,日比谷線,6.5,210,209
秋葉原,日比谷線,六本木,日比谷線,8.0,210,209
秋葉原,日比谷線,広尾,日比谷線,9.7,210,209
秋葉原,日比谷線,恵比寿,日比谷線,11.2,260,252
秋葉原,日比谷線,中目黒,日比谷線,12.2,260,252
秋葉原,日比谷線,中野,東西線,14.2,260,252
秋葉原,日比谷線,落合,東西線,12.2,260,252
秋葉原,日比谷線,高田馬場,東西線,10.3,210,209
秋葉原,日比谷線,早稲田,東西線,8.6,210,209
秋葉原,日比谷線,神楽坂,東西線,7.4,210,209
